COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,CARRYPROGRESSION,CARRYENDLOCATIONX,CARRYENDLOCATIONY
335,5465990,1833548856,touch,16.1,84,19
335,5465990,1833548859,touch,-4.455,91,18
335,5465990,1833548924,touch,16.98,80,68
335,5465990,1833548493,touch,7.26,21,44
335,5465990,1833548498,touch,11.02,67,87
335,5465990,1833548514,duel,-0.697,57,63
335,5465990,1833548523,touch,-15.75,40,16
335,5465990,1833548528,touch,12.81,95,30
335,5465990,1833548539,touch,9.011,73,35
335,5465990,1833549085,touch,24.37,79,34
335,5465990,1833548565,touch,4.551,20,71
335,5465990,1833548571,touch,17.18,45,63
335,5465990,1833548575,touch,13.38,59,30
335,5465990,1833548580,touch,5.5,69,63
335,5465990,1833548584,touch,5.792,53,17
335,5465990,1833548594,touch,6.986,20,35
335,5465990,1833548596,duel,7.63,42,6
335,5465990,1833548599,touch,15.3,73,74
335,5465990,1833549128,touch,18.02,65,64
335,5465990,1833548615,touch,12.51,44,39
335,5465990,1833548617,touch,8.413,55,66
335,5465990,1833548636,touch,9.223,91,18
335,5465990,1833549162,touch,16.89,60,23
335,5465990,1833548668,touch,10.07,33,34
335,5465990,1833548672,acceleration,22.97,75,7
335,5465990,1833548683,duel,2.965,72,61
335,5465990,1833549219,interception,11.2,54,7
335,5465990,1833548745,touch,11.91,40,11
335,5465990,1833548758,touch,-9.627,45,57
335,5465990,1833548762,touch,-2.585,59,88
335,5465990,1833548766,duel,5.516,70,77
335,5465990,1833548776,touch,13.01,81,34
335,5465990,1833549253,touch,-6.838,92,81
335,5465990,1833548842,touch,11.33,71,93
335,5465990,1833549323,touch,16.69,33,44
335,5465990,1833548865,duel,-7.009,46,47
335,5465990,1833549671,touch,-7.939,71,38
335,5465990,1833548899,touch,14.64,59,96
335,5465990,1833548904,touch,10.88,56,73
335,5465990,1833548910,touch,10.84,48,29
335,5465990,1833548913,touch,5.536,72,76
335,5465990,1833548923,pass,-21.3,21,94
335,5465990,1833548927,touch,5.699,19,76
335,5465990,1833549356,touch,23.21,59,71
335,5465990,1833548953,touch,7.064,69,5
335,5465990,1833548959,touch,8.718,64,20
335,5465990,1833549406,duel,4.172,95,86
335,5465990,1833549024,duel,23.45,80,43
335,5465990,1833549032,touch,-7.529,91,18
335,5465990,1833549043,touch,8.801,75,77
335,5465990,1833549096,touch,7.89,92,36
335,5465990,1833549138,touch,7.135,27,57
335,5465990,1833549169,touch,-3.376,15,71
335,5465990,1833549493,touch,-3.767,13,58
335,5465990,1833549503,touch,17.38,62,76
335,5465990,1833549179,duel,-13.36,45,82
335,5465990,1833549518,touch,20.38,67,91
335,5465990,1833549212,duel,1.474,65,68
335,5465990,1833549218,touch,-12.94,64,35
335,5465990,1833549230,touch,-8.654,48,71
335,5465990,1833549551,duel,-3.899,73,90
335,5465990,1833549255,duel,5.628,35,27
335,5465990,1833549577,touch,0.528,72,71
335,5465990,1833549581,touch,1.59,79,64
335,5465990,1833549591,touch,15.78,61,49
335,5465990,1833549273,duel,0.482,15,93
335,5465990,1833549610,touch,12.72,57,5
335,5465990,1833549613,touch,15.53,53,41
335,5465990,1833549288,duel,0.536,17,6
335,5465938,1716415917,duel,4.79,46,27
335,5465938,1716415929,touch,6.558,53,65
335,5465938,1716415937,touch,-0.923,59,9
335,5465938,1716415953,touch,10.28,23,21
335,5465938,1716416119,touch,-14.86,10,14
335,5465938,1716415964,touch,5.105,90,95
335,5465938,1716415971,touch,12.26,80,22
335,5465938,1716415979,touch,8.18,55,82
335,5465938,1716415991,touch,15,59,62
335,5465938,1716415996,touch,10.97,52,54
335,5465938,1716416006,touch,14.44,53,69
335,5465938,1716416009,touch,13.25,72,82
335,5465938,1716416012,duel,6.972,83,72
335,5465938,1716416207,touch,-4.764,15,32
335,5465938,1716416023,touch,12.4,44,68
335,5465938,1716416027,touch,14.2,73,6
335,5465938,1716416032,touch,1.774,82,6
335,5465938,1716416056,touch,8.487,53,56
335,5465938,1716416058,duel,-1.034,70,23
335,5465938,1716416304,touch,8.482,74,10
335,5465938,1716416098,touch,16.8,36,68
335,5465938,1716416101,touch,5.157,66,6
335,5465938,1716416118,pass,-68.73,85,53
335,5465938,1716416349,duel,-3.086,55,54
335,5465938,1716416149,touch,12.93,41,64
335,5465938,1716416154,touch,10.82,58,9
335,5465938,1716416159,touch,-8.156,42,11
335,5465938,1716416168,touch,29.23,73,80
335,5465938,1716416217,touch,19.63,66,9
335,5465938,1716416238,touch,4.306,86,26
335,5465938,1716416252,touch,14.34,79,84
335,5465938,1716416519,touch,16.84,37,92
335,5465938,1716416278,duel,3.186,89,68
335,5465938,1716416578,touch,12.95,80,72
335,5465938,1716416303,duel,10.38,34,52
335,5465938,1716416312,touch,10.76,68,8
335,5465938,1716416322,touch,6.332,52,51
335,5465938,1716416339,touch,8.641,65,28
335,5465938,1716416645,touch,3.121,17,13
335,5465938,1716416655,touch,5.939,12,69
335,5465938,1716416361,touch,14.54,73,80
335,5465938,1716416369,duel,-7.803,72,15
335,5465938,1716416674,touch,39,63,13
335,5465938,1716416381,touch,12.16,55,65
335,5465938,1716416385,touch,10.3,79,36
335,5465938,1716416390,pass,0.352,73,69
335,5465938,1716416398,touch,17.9,67,89
335,5465938,1716416414,touch,6.931,70,68
335,5465938,1716416416,touch,1.301,73,73
335,5465938,1716416422,touch,11.57,56,48
335,5465938,1716416424,touch,12.72,74,12
335,5465938,1716416717,touch,24.99,68,8
335,5465938,1716416446,touch,5.963,86,69
335,5465938,1716416761,touch,19.12,71,91
335,5465938,1716416765,duel,-10.46,74,86
335,5465938,1716416820,touch,5.928,65,97
335,5465938,1716416497,touch,12.7,35,23
335,5465938,1716416504,touch,13.67,47,67
335,5465938,1716416835,duel,9.361,13,44
335,5465938,1716416840,duel,-7.192,73,9
335,5465938,1716416538,touch,11.94,56,14
335,5465938,1716416541,pass,-10.71,61,6
335,5465938,1716416550,touch,6.207,52,58
335,5465938,1716416567,duel,2.137,94,32
335,5465938,1716416883,duel,-0.344,82,34
335,5465938,1716416593,acceleration,36.66,86,89
335,5465938,1716416623,touch,13.72,75,78
335,5465938,1716416625,duel,3.438,93,94
335,5465938,1716416662,touch,17.98,61,5
335,5465938,1716417225,touch,9.545,54,49
335,5465938,1716417257,touch,10.4,69,12
335,5465938,1716417316,touch,13.84,75,33
335,5465938,1716417424,throw_in,-8.826,43,82
335,5465938,1716416785,touch,18.08,65,93
335,5465938,1716417431,touch,12.49,57,93
335,5465938,1716417440,touch,9.824,22,65
335,5465938,1716417453,touch,-8.946,86,8
335,5465938,1716416827,touch,12.85,37,51
335,5465938,1716417465,touch,-10.25,12,35
335,5465938,1716417472,touch,4.425,68,19
335,5465938,1716416860,touch,21.52,60,11
335,5465938,1716417488,touch,-0.994,12,23
335,5465938,1716416932,acceleration,30.4,63,42
335,5465938,1716416942,touch,8.671,80,24
335,5465938,1716416959,touch,9.527,75,16
335,5465938,1716417507,touch,15.33,57,3
335,5465938,1716417016,touch,32.87,74,18
335,5465938,1716417526,touch,15.13,53,45
335,5465938,1716417053,duel,5.382,39,80
335,5465938,1716417057,duel,10.49,45,53
335,5465938,1716417065,duel,5.309,88,40
335,5465938,1716417067,touch,4.233,61,66
335,5465938,1716417069,touch,14.94,74,83
335,5465938,1716417077,touch,-3.169,98,29
335,5465938,1716417082,touch,15.5,41,21
335,5465938,1716417096,touch,21.13,69,52
335,5465938,1716417557,duel,0.509,63,84
335,5465938,1716417107,duel,-6.622,23,88
335,5465938,1716417111,touch,13.73,40,66
335,5465938,1716417114,touch,27.68,74,26
335,5465938,1716417131,touch,11.6,76,21
335,5465938,1716417139,touch,15.07,73,26
335,5465938,1716417152,duel,1.389,96,18
335,5465938,1716417155,touch,-12.08,78,79
335,5465938,1716417583,touch,9.474,30,42
335,5465938,1716417160,acceleration,17.59,72,57
335,5465938,1716417165,touch,26.26,56,53
335,5465938,1716417169,touch,10.52,78,23
335,5465938,1716417599,duel,4.995,87,7
335,5465938,1716417183,touch,18.55,41,12
335,5465938,1716417200,touch,19.09,70,29
335,5465938,1716417203,touch,14.27,79,80
335,5465938,1716417212,duel,1.954,84,55
335,5465938,1716417620,acceleration,50.73,87,32
335,5465938,1716417234,touch,10.52,13,45
335,5465938,1716417239,touch,19.42,48,28
335,5465938,1716417279,touch,34.21,58,33
335,5465938,1716417285,touch,17.11,77,61
335,5465938,1716417300,touch,13.05,79,17
335,5465938,1716417648,touch,11.57,16,51
335,5465938,1716417358,touch,14.64,39,46
335,5465938,1716417360,touch,12.07,65,18
335,5465938,1716417658,duel,19.49,40,93
335,5465938,1716417412,touch,20.01,72,7
335,5465938,1716417680,goalkeeper_exit,-0.378,7,37
335,5465938,1716417681,duel,3.43,10,43
335,5465938,1716417685,pass,27.26,4,5
335,5345492,1557393679,acceleration,20.99,71,6
335,5345492,1557393691,duel,-0.804,96,5
335,5345492,1557393609,touch,-18.18,24,84
335,5345492,1557393612,touch,17.25,29,17
335,5345492,1557393715,acceleration,22.13,49,15
335,5345492,1557393721,duel,1.275,72,27
335,5345492,1557393753,touch,-10.22,46,87
335,5345492,1557393758,acceleration,23.64,73,62
335,5345492,1557393766,touch,3.119,91,77
335,5345492,1557393652,touch,13.25,42,30
335,5345492,1557393656,duel,6.405,68,8
335,5345492,1557393662,interception,-1.262,62,40
335,5345492,1557393667,touch,10.31,45,52
335,5345492,1557393808,acceleration,23.61,82,7
335,5345492,1557393867,touch,15.16,69,84
335,5345492,1557393875,duel,3.746,79,72
335,5345492,1557393723,acceleration,16.18,27,81
335,5345492,1557393741,duel,21.93,67,13
335,5345492,1557393772,touch,7.767,52,83
335,5345492,1557393780,pass,-37.07,33,76
335,5345492,1557393825,touch,11.65,33,55
335,5345492,1557393832,touch,12.96,40,64
335,5345492,1557393836,duel,-8.463,46,4
335,5345492,1557393842,touch,16.52,45,70
335,5345492,1557393856,touch,13.64,25,64
335,5345492,1557393872,touch,17.1,38,71
335,5345492,1557393990,touch,14.49,59,15
335,5345492,1557393917,touch,7.882,68,64
335,5345492,1557394043,touch,12.57,32,34
335,5345492,1557394061,duel,-2.343,93,81
335,5345492,1557393958,touch,11.29,24,39
335,5345492,1557394119,duel,8.352,57,53
335,5345492,1557394125,acceleration,12.27,83,68
335,5345492,1557394031,touch,7.468,47,8
335,5345492,1557394187,touch,16.59,60,51
335,5345492,1557394080,duel,20.94,36,43
335,5345492,1557394086,touch,15.92,61,25
335,5345492,1557394090,touch,21.43,77,33
335,5345492,1557394238,touch,8.596,56,84
335,5345492,1557394157,touch,-12.92,28,4
335,5345492,1557394303,touch,7.513,55,53
335,5345492,1557394334,touch,16.11,79,71
335,5345492,1557394202,touch,9.343,26,44
335,5345492,1557394205,touch,5.413,28,59
335,5345492,1557394214,touch,5.843,52,75
335,5345492,1557394371,pass,1.192,32,44
335,5345492,1557394243,touch,8.314,44,44
335,5345492,1557394254,touch,4.521,43,68
335,5345492,1557394381,duel,4.035,28,25
335,5345492,1557394266,duel,8.29,20,79
335,5345492,1557394274,acceleration,27.46,73,89
335,5345492,1557395822,touch,2.537,85,70
335,5345492,1557394403,duel,3.362,11,48
335,5345492,1557394286,duel,1.271,42,31
335,5345492,1557394294,touch,2.045,46,67
335,5345492,1557394311,touch,5.181,52,54
335,5345492,1557394316,touch,-1.5,76,74
335,5345492,1557394437,acceleration,27.55,71,51
335,5345492,1557394443,duel,6.623,78,54
335,5345492,1557394492,touch,13.91,70,39
335,5345492,1557394505,touch,-12.26,46,95
335,5345492,1557394387,duel,14.36,46,25
335,5345492,1557394580,touch,15.69,70,70
335,5345492,1557394460,pass,-52.26,67,90
335,5345492,1557394482,touch,21.63,61,15
335,5345492,1557394488,touch,9.581,61,74
335,5345492,1557394503,touch,-2.717,47,33
335,5345492,1557394634,duel,12.57,44,53
335,5345492,1557394649,duel,3.154,81,97
335,5345492,1557394662,touch,14.11,60,71
335,5345492,1557394675,touch,18.09,65,14
335,5345492,1557394679,touch,-4.654,34,22
335,5345492,1557394552,touch,20.83,89,70
335,5345492,1557394693,touch,22.65,68,82
335,5345492,1557394564,touch,24.08,53,27
335,5345492,1557394572,touch,16.85,77,60
335,5345492,1557394643,touch,-1.776,34,76
335,5345492,1557394648,touch,9.799,32,32
335,5345492,1557394653,touch,15.97,46,81
335,5345492,1557394671,touch,-13.54,90,96
335,5345492,1557394782,duel,11.06,26,5
335,5345492,1557394690,touch,13.6,82,82
335,5345492,1557394798,touch,18.94,40,67
335,5345492,1557394717,acceleration,53.08,89,74
335,5345492,1557394830,duel,3.739,14,32
335,5345492,1557394844,touch,37.81,70,91
335,5345492,1557394850,duel,19.35,53,91
335,5345492,1557394744,acceleration,16.58,82,94
335,5345492,1557394769,duel,-9.756,33,10
335,5345492,1557394909,duel,-8.639,25,82
335,5345492,1557394916,duel,8.262,60,69
335,5345492,1557394933,duel,0.937,65,64
335,5345492,1557394808,touch,12.29,34,70
335,5345492,1557394819,touch,8.441,56,35
335,5345492,1557394826,touch,9.588,59,82
335,5345492,1557394846,touch,-0.284,42,61
335,5345492,1557394849,touch,11.84,56,33
335,5345492,1557394950,duel,-11.51,9,87
335,5345492,1557394954,duel,3.062,28,71
335,5345492,1557394867,duel,6.286,77,74
335,5345492,1557394969,acceleration,41.4,78,65
335,5345492,1557394996,touch,-1.086,11,82
335,5345492,1557395005,touch,-8.038,72,10
335,5345492,1557395009,duel,4.694,93,14
335,5345492,1557395040,touch,6.809,47,36
335,5345492,1557395105,duel,5.263,34,52
335,5345492,1557395120,touch,8.293,54,44
335,5345492,1557395130,duel,-1.983,69,97
335,5345492,1557395145,touch,6.134,70,40
335,5345492,1557395150,duel,1.175,72,88
335,5345492,1557395179,touch,8.941,96,76
335,5345492,1557395170,pass,-1.393,53,47
335,5345492,1557395212,touch,7.42,55,73
335,5345492,1557395225,touch,5.26,82,11
335,5345492,1557395248,duel,17.87,80,72
335,5345492,1557395269,duel,-4.702,57,19
335,5345492,1557395279,touch,10.25,71,36
335,5345492,1557395245,touch,7.42,54,27
335,5345492,1557395258,duel,3.764,84,62
335,5345492,1557395313,touch,15.87,78,8
335,5345492,1557395318,touch,-0.772,68,36
335,5345492,1557395347,touch,-11.74,61,91
335,5345492,1557395364,touch,11.05,59,40
335,5345492,1557395825,touch,-4.737,70,15
335,5345492,1557395381,duel,4.389,87,97
335,5345492,1557395513,duel,5.48,45,49
335,5345492,1557395522,touch,9.144,37,30
335,5345492,1557395530,touch,23.58,88,27
335,5345492,1557395407,touch,9.974,53,66
335,5345492,1557395542,touch,5.993,43,80
335,5345492,1557395425,touch,7.268,77,6
335,5345492,1557395431,duel,5.009,72,70
335,5345492,1557395449,touch,10.85,73,54
335,5345492,1557395451,duel,-6.151,76,40
335,5345492,1557395466,interception,18.99,42,26
335,5345492,1557395631,duel,-1.8,31,79
335,5345492,1557395642,touch,-3.592,63,96
335,5345492,1557395562,touch,38.28,65,47
335,5345492,1557395692,touch,38.16,62,50
335,5345492,1557395588,touch,5.706,62,73
335,5345492,1557395600,touch,-8.569,77,2
335,5345492,1557395606,duel,-7.165,54,15
335,5345492,1557395710,touch,-5.17,88,84
335,5345492,1557395628,touch,12.61,45,56
335,5345492,1557395637,touch,13.68,68,77
335,5345492,1557395754,acceleration,19.03,73,8
335,5345492,1557395669,touch,23.06,26,54
335,5345492,1557395762,duel,-5.018,36,87
335,5345492,1557395679,touch,4.514,51,48
335,5345492,1557395716,touch,14.9,63,89
335,5345492,1557395720,touch,-0.703,76,48
335,5345492,1557395738,duel,-0.254,87,13
335,5345492,1557395802,interception,-6.677,2,14
335,5345492,1557395758,duel,10.04,64,78
335,5345492,1557395773,touch,4.255,24,51
335,5345492,1557395776,touch,7.625,34,95
335,5345492,1557395779,touch,6.841,37,68
335,5345395,1350546699,pass,-69.25,94,12
335,5345395,1350546710,touch,-0.07,97,11
335,5345395,1350546636,duel,3.366,39,74
335,5345395,1350546639,touch,20.66,67,84
335,5345395,1350546823,touch,-4.251,31,46
335,5345395,1350546841,touch,-4.572,70,37
335,5345395,1350546649,touch,23.18,63,42
335,5345395,1350546652,touch,12.41,87,61
335,5345395,1350546890,touch,8.452,21,48
335,5345395,1350546907,throw_in,41.82,92,92
335,5345395,1350546928,duel,3.876,98,35
335,5345395,1350546675,duel,6.512,70,76
335,5345395,1350546954,duel,11.83,35,65
335,5345395,1350546693,duel,0.297,19,23
335,5345395,1350546717,touch,34.05,67,72
335,5345395,1350546735,touch,0.915,63,83
335,5345395,1350546749,touch,-10.04,42,84
335,5345395,1350546774,touch,16.85,56,22
335,5345395,1350546788,touch,-19.16,34,72
335,5345395,1350546807,touch,24.38,56,24
335,5345395,1350547026,touch,13.69,70,95
335,5345395,1350547042,touch,10.66,56,70
335,5345395,1350546837,touch,-10.33,1,91
335,5345395,1350546840,touch,-2.05,1,83
335,5345395,1350546892,touch,-6.296,45,50
335,5345395,1350546908,duel,5.309,88,61
335,5345395,1350547116,touch,-6.47,43,26
335,5345395,1350547125,duel,-0.872,89,91
335,5345395,1350547150,touch,11.49,57,87
335,5345395,1350546963,touch,17.84,57,84
335,5345395,1350546976,touch,-11.29,41,20
335,5345395,1350547175,touch,16.49,34,63
335,5345395,1350547044,touch,17.04,59,9
335,5345395,1350547052,touch,10.21,55,40
335,5345395,1350547070,touch,7.361,47,51
335,5345395,1350547076,touch,7.331,53,52
335,5345395,1350547200,duel,-9.972,47,10
335,5345395,1350547095,touch,17.25,23,26
335,5345395,1350547247,duel,7.319,59,65
335,5345395,1350547253,touch,18.98,62,15
335,5345395,1350547271,touch,-4.873,48,28
335,5345395,1350547281,touch,-6.845,44,29
335,5345395,1350547288,touch,-7.647,46,15
335,5345395,1350547111,duel,8.046,11,93
335,5345395,1350547310,touch,12,57,87
335,5345395,1350547319,touch,11.92,60,94
335,5345395,1350547354,pass,-43.4,78,8
335,5345395,1350547366,touch,-18.03,10,16
335,5345395,1350547373,touch,9.514,23,50
335,5345395,1350547381,touch,-6.889,46,34
335,5345395,1350547235,touch,24.32,65,10
335,5345395,1350547293,pass,-28.35,60,85
335,5345395,1350547425,touch,15.53,37,61
335,5345395,1350547439,duel,-3.577,64,7
335,5345395,1350547470,acceleration,13.13,67,93
335,5345395,1350547464,touch,-8.272,52,85
335,5345395,1350547478,touch,-25.71,45,95
335,5345395,1350547487,touch,11.31,54,22
335,5345395,1350547491,duel,-10.01,68,7
335,5345395,1350547495,touch,-7.483,44,40
335,5345395,1350547517,touch,-3.602,47,24
335,5345395,1350547522,touch,14.24,61,15
335,5345395,1350547528,touch,-2.613,62,42
335,5345395,1350547386,touch,16.46,26,38
335,5345395,1350547575,duel,29.89,67,22
335,5345395,1350547400,duel,-9.332,26,46
335,5345395,1350547410,touch,-10.16,11,65
335,5345395,1350547413,touch,25.18,66,13
335,5345395,1350547596,interception,6.33,21,31
335,5345395,1350547599,acceleration,41.51,74,17
335,5345395,1350547444,duel,10.46,28,84
335,5345395,1350547476,duel,-17.33,15,3
335,5345395,1350547724,duel,-7.224,57,75
335,5345395,1350547728,duel,-5.836,56,30
335,5345395,1350547731,touch,14.08,63,16
335,5345395,1350547523,pass,-58.44,75,21
335,5345395,1350547763,interception,19.13,81,97
335,5345395,1350547924,touch,-3.403,12,30
335,5345395,1350547929,touch,13.42,35,51
335,5345395,1350547935,touch,10.18,58,67
335,5345395,1350547953,duel,4.538,74,7
335,5345395,1350547595,throw_in,27.22,70,94
335,5345395,1350547970,duel,-9.375,31,80
335,5345395,1350547974,duel,-1.296,40,18
335,5345395,1350548014,duel,-1.825,74,76
335,5345395,1350548018,touch,-14.24,53,74
335,5345395,1350547634,duel,-9.366,60,13
335,5345395,1350548085,duel,6.372,66,30
335,5345395,1350548139,touch,9.896,56,10
335,5345395,1350548156,duel,-2.805,38,81
335,5345395,1350548168,touch,4.065,35,65
335,5345395,1350548174,touch,6.249,35,48
335,5345395,1350548176,touch,-9.129,27,75
335,5345395,1350548178,touch,-9.366,64,68
335,5345395,1350547791,touch,6.649,93,17
335,5345395,1350548205,acceleration,17.44,96,24
335,5345395,1350547805,acceleration,40.64,62,26
335,5345395,1350548246,touch,14.4,61,11
335,5345395,1350548301,duel,-3.638,62,85
335,5345395,1350548310,acceleration,19.61,79,87
335,5345395,1350548315,touch,3.234,76,61
335,5345395,1350547827,duel,4.127,34,76
335,5345395,1350547832,duel,18.71,62,19
335,5345395,1350547836,pass,3.922,90,61
335,5345395,1350547883,touch,12.71,57,11
335,5345395,1350548383,duel,9.953,22,76
335,5345395,1350548392,acceleration,28.64,61,19
335,5345395,1350548394,touch,16.04,76,31
335,5345395,1350548402,duel,4.53,62,46
335,5345395,1350548408,touch,26.17,65,6
335,5345395,1350547901,duel,2.343,70,94
335,5345395,1350548427,duel,-6.865,44,88
335,5345395,1350547955,touch,27.63,71,30
335,5345395,1350548444,touch,15.04,34,44
