COMPETITION_WYID,MATCH_WYID,TEAM_WYID,MATCHPERIOD,FORMATION,FORMATION_WYID,STARTSEC,ENDSEC,PLAYER_WYID,PLAYERPOSITION
335,5452152,7462,1H,4-4-2,4993255,688,2795,507530,cf
335,5452152,7462,1H,4-4-2,4993255,688,2795,14828,lb
335,5452152,7462,1H,4-4-2,4993255,688,2795,449750,lw
335,5452152,7462,1H,4-4-2,4993255,688,2795,347513,rcb
335,5452152,7462,1H,4-4-2,4993255,688,2795,619567,lcmf
335,5452152,7462,1H,4-4-2,4993255,688,2795,277713,lcb
335,5452152,7462,1H,4-4-2,4993255,688,2795,606320,rcmf
335,5452152,7462,1H,4-4-2,4993255,688,2795,51188,gk
335,5452152,7462,1H,4-4-2,4993255,688,2795,397171,rw
335,5452152,7462,1H,4-4-2,4993255,688,2795,252417,rb
335,5452152,7462,2H,4-4-2,4993473,1,1168,347513,rcb
335,5452152,7462,2H,4-4-2,4993473,1,1168,619567,rcmf
335,5452152,7462,2H,4-4-2,4993473,1,1168,277713,lcb
335,5452152,7462,2H,4-4-2,4993473,1,1168,606320,lcmf
335,5452152,7462,2H,4-4-2,4993473,1,1168,51188,gk
335,5452152,7462,2H,4-4-2,4993473,1,1168,397171,lw
335,5452152,7462,2H,4-4-2,4993473,1,1168,609365,ss
335,5452152,7462,2H,4-4-2,4993473,1,1168,284613,rb
335,5452152,7462,2H,4-4-2,4993473,1,1168,507530,cf
335,5452152,7462,2H,4-4-2,4993473,1,1168,14828,lb
335,5452152,7462,2H,4-4-2,4993473,1,1168,449750,rw
335,5452152,7462,2H,4-4-2,4993629,1168,1515,609365,cf
335,5452152,7462,2H,4-4-2,4993629,1168,1515,55960,rw
335,5452152,7462,2H,4-4-2,4993629,1168,1515,284613,rb
335,5452152,7462,2H,4-4-2,4993629,1168,1515,507530,ss
335,5452152,7462,2H,4-4-2,4993629,1168,1515,431007,lw
335,5452152,7462,2H,4-4-2,4993629,1168,1515,14828,lb
335,5452152,7462,2H,4-4-2,4993629,1168,1515,347513,rcb
335,5452152,7462,2H,4-4-2,4993629,1168,1515,619567,rcmf
335,5452152,7462,2H,4-4-2,4993629,1168,1515,277713,lcb
335,5452152,7462,2H,4-4-2,4993629,1168,1515,606320,lcmf
335,5452152,7462,2H,4-4-2,4993629,1168,1515,51188,gk
335,5452152,7462,2H,4-4-2,4993678,1515,2152,279690,cf
335,5452152,7462,2H,4-4-2,4993678,1515,2152,347513,rcb
335,5452152,7462,2H,4-4-2,4993678,1515,2152,619567,rcmf
335,5452152,7462,2H,4-4-2,4993678,1515,2152,277713,lcb
335,5452152,7462,2H,4-4-2,4993678,1515,2152,507530,ss
335,5452152,7462,2H,4-4-2,4993678,1515,2152,606320,lcmf
335,5452152,7462,2H,4-4-2,4993678,1515,2152,51188,gk
335,5452152,7462,2H,4-4-2,4993678,1515,2152,55960,rw
335,5452152,7462,2H,4-4-2,4993678,1515,2152,284613,rb
335,5452152,7462,2H,4-4-2,4993678,1515,2152,431007,lw
335,5452152,7462,2H,4-4-2,4993678,1515,2152,14828,lb
335,5452152,7462,2H,4-4-2,4993768,2152,2958,606320,lcmf
335,5452152,7462,2H,4-4-2,4993768,2152,2958,51188,gk
335,5452152,7462,2H,4-4-2,4993768,2152,2958,55960,rw
335,5452152,7462,2H,4-4-2,4993768,2152,2958,284613,rb
335,5452152,7462,2H,4-4-2,4993768,2152,2958,431007,lw
335,5452152,7462,2H,4-4-2,4993768,2152,2958,14828,lb
335,5452152,7462,2H,4-4-2,4993768,2152,2958,279690,cf
335,5452152,7462,2H,4-4-2,4993768,2152,2958,347513,rcb
335,5452152,7462,2H,4-4-2,4993768,2152,2958,217079,ss
335,5452152,7462,2H,4-4-2,4993768,2152,2958,619567,rcmf
335,5452152,7462,2H,4-4-2,4993768,2152,2958,277713,lcb
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,257943,cf
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,476350,lcb3
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,399566,rwb
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,207480,cb
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,544937,rcmf
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,56079,lwb
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,69374,lcmf
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,169212,ss
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,449089,amf
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,476345,gk
335,5227209,7453,1H,3-4-1-2,3281097,0,4104,481900,rcb3
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,56079,lb
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,69374,dmf
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,169212,lw
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,476345,gk
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,481900,rcb
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,257943,rw
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,513075,rcmf
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,399566,rb
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,207480,lcb
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,544937,lcmf
335,5227209,7453,2H,4-1-4-1,3281209,1320,2223,203245,cf
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,207480,lcb
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,544937,lcmf
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,513075,rcmf
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,56079,lb
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,69374,dmf
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,169212,rw
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,203245,cf
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,476345,gk
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,481900,rcb
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,399566,rb
335,5227209,7453,2H,4-1-4-1,3281234,2223,2641,521237,lw
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,513075,rcmf
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,399566,rb
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,207480,lcb
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,203245,cf
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,521237,rw
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,56079,lb
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,69374,dmf
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,570830,lcmf
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,169212,lw
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,476345,gk
335,5227209,7453,2H,4-1-4-1,3281241,2641,3063,481900,rcb
335,5227209,7456,1H,4-3-3,3280959,0,4723,442106,cf
335,5227209,7456,1H,4-3-3,3280959,0,4723,545144,rcb
335,5227209,7456,1H,4-3-3,3280959,0,4723,538640,gk
335,5227209,7456,1H,4-3-3,3280959,0,4723,419211,rcmf3
335,5227209,7456,1H,4-3-3,3280959,0,4723,450212,lwf
335,5227209,7456,1H,4-3-3,3280959,0,4723,212663,rb
335,5227209,7456,1H,4-3-3,3280959,0,4723,56073,lcb
335,5227209,7456,1H,4-3-3,3280959,0,4723,454213,rwf
335,5227209,7456,1H,4-3-3,3280959,0,4723,56334,dmf
335,5227209,7456,1H,4-3-3,3280959,0,4723,56143,lb
335,5227209,7456,1H,4-3-3,3280959,0,4723,444298,lcmf3
335,5227209,7456,2H,4-3-3,3281125,1939,2187,450212,lwf
335,5227209,7456,2H,4-3-3,3281125,1939,2187,56073,lcb
335,5227209,7456,2H,4-3-3,3281125,1939,2187,454213,rwf
335,5227209,7456,2H,4-3-3,3281125,1939,2187,56334,dmf
335,5227209,7456,2H,4-3-3,3281125,1939,2187,56143,lb
335,5227209,7456,2H,4-3-3,3281125,1939,2187,444298,lcmf3
335,5227209,7456,2H,4-3-3,3281125,1939,2187,572445,rcmf3
335,5227209,7456,2H,4-3-3,3281125,1939,2187,442106,cf
335,5227209,7456,2H,4-3-3,3281125,1939,2187,545144,rcb
335,5227209,7456,2H,4-3-3,3281125,1939,2187,538640,gk
335,5227209,7456,2H,4-3-3,3281125,1939,2187,436881,rb
335,5227209,7456,2H,4-3-3,3281136,2187,2667,545144,rcb
335,5227209,7456,2H,4-3-3,3281136,2187,2667,538640,gk
335,5227209,7456,2H,4-3-3,3281136,2187,2667,436881,rb
335,5227209,7456,2H,4-3-3,3281136,2187,2667,450212,lwf
335,5227209,7456,2H,4-3-3,3281136,2187,2667,56078,rwf
335,5227209,7456,2H,4-3-3,3281136,2187,2667,603456,cf
335,5227209,7456,2H,4-3-3,3281136,2187,2667,56073,lcb
335,5227209,7456,2H,4-3-3,3281136,2187,2667,56334,dmf
335,5227209,7456,2H,4-3-3,3281136,2187,2667,56143,lb
335,5227209,7456,2H,4-3-3,3281136,2187,2667,444298,lcmf3
335,5227209,7456,2H,4-3-3,3281136,2187,2667,572445,rcmf3
335,5227209,7456,2H,4-3-3,3281149,2667,3063,56334,dmf
335,5227209,7456,2H,4-3-3,3281149,2667,3063,638476,lwf
335,5227209,7456,2H,4-3-3,3281149,2667,3063,56143,lb
335,5227209,7456,2H,4-3-3,3281149,2667,3063,444298,lcmf3
335,5227209,7456,2H,4-3-3,3281149,2667,3063,572445,rcmf3
335,5227209,7456,2H,4-3-3,3281149,2667,3063,545144,rcb
335,5227209,7456,2H,4-3-3,3281149,2667,3063,538640,gk
335,5227209,7456,2H,4-3-3,3281149,2667,3063,436881,rb
335,5227209,7456,2H,4-3-3,3281149,2667,3063,56078,rwf
335,5227209,7456,2H,4-3-3,3281149,2667,3063,603456,cf
335,5227209,7456,2H,4-3-3,3281149,2667,3063,56073,lcb
335,5328110,7453,1H,5-4-1,3977650,0,2101,363625,lb5
335,5328110,7453,1H,5-4-1,3977650,0,2101,207480,lcb3
335,5328110,7453,1H,5-4-1,3977650,0,2101,244135,cb
335,5328110,7453,1H,5-4-1,3977650,0,2101,476345,gk
335,5328110,7453,1H,5-4-1,3977650,0,2101,510447,lw
335,5328110,7453,1H,5-4-1,3977650,0,2101,356393,rcmf
335,5328110,7453,1H,5-4-1,3977650,0,2101,169212,cf
335,5328110,7453,1H,5-4-1,3977650,0,2101,69374,lcmf
335,5328110,7453,1H,5-4-1,3977650,0,2101,412012,rcb3
335,5328110,7453,1H,5-4-1,3977650,0,2101,449089,rw
335,5328110,7453,1H,5-4-1,3977650,0,2101,399566,rb5
335,5328110,7453,1H,5-3-1,3978118,2101,3858,412012,rcb3
335,5328110,7453,1H,5-3-1,3978118,2101,3858,449089,rcmf3
335,5328110,7453,1H,5-3-1,3978118,2101,3858,399566,rb5
335,5328110,7453,1H,5-3-1,3978118,2101,3858,363625,lb5
335,5328110,7453,1H,5-3-1,3978118,2101,3858,207480,lcb3
335,5328110,7453,1H,5-3-1,3978118,2101,3858,244135,cb
335,5328110,7453,1H,5-3-1,3978118,2101,3858,476345,gk
335,5328110,7453,1H,5-3-1,3978118,2101,3858,510447,lcmf3
335,5328110,7453,1H,5-3-1,3978118,2101,3858,356393,dmf
335,5328110,7453,1H,5-3-1,3978118,2101,3858,169212,cf
335,5328110,7453,2H,5-3-1,3978428,1147,1851,244135,cb
335,5328110,7453,2H,5-3-1,3978428,1147,1851,476345,gk
335,5328110,7453,2H,5-3-1,3978428,1147,1851,510447,lcmf3
335,5328110,7453,2H,5-3-1,3978428,1147,1851,513075,rb5
335,5328110,7453,2H,5-3-1,3978428,1147,1851,412012,rcb3
335,5328110,7453,2H,5-3-1,3978428,1147,1851,449089,rcmf3
335,5328110,7453,2H,5-3-1,3978428,1147,1851,514807,cf
335,5328110,7453,2H,5-3-1,3978428,1147,1851,334043,dmf
335,5328110,7453,2H,5-3-1,3978428,1147,1851,363625,lb5
335,5328110,7453,2H,5-3-1,3978428,1147,1851,207480,lcb3
335,5328110,7453,2H,5-3-1,3978544,1851,2253,449089,rcmf3
335,5328110,7453,2H,5-3-1,3978544,1851,2253,382384,cf
335,5328110,7453,2H,5-3-1,3978544,1851,2253,514807,lcmf3
335,5328110,7453,2H,5-3-1,3978544,1851,2253,334043,dmf
335,5328110,7453,2H,5-3-1,3978544,1851,2253,363625,lb5
335,5328110,7453,2H,5-3-1,3978544,1851,2253,207480,lcb3
335,5328110,7453,2H,5-3-1,3978544,1851,2253,244135,cb
335,5328110,7453,2H,5-3-1,3978544,1851,2253,476345,gk
335,5328110,7453,2H,5-3-1,3978544,1851,2253,513075,rb5
335,5328110,7453,2H,5-3-1,3978544,1851,2253,412012,rcb3
335,5328110,7453,2H,5-3-1,3978632,2253,2776,513075,rcmf3
335,5328110,7453,2H,5-3-1,3978632,2253,2776,544339,rb5
335,5328110,7453,2H,5-3-1,3978632,2253,2776,412012,rcb3
335,5328110,7453,2H,5-3-1,3978632,2253,2776,382384,cf
335,5328110,7453,2H,5-3-1,3978632,2253,2776,514807,lcmf3
335,5328110,7453,2H,5-3-1,3978632,2253,2776,334043,dmf
335,5328110,7453,2H,5-3-1,3978632,2253,2776,363625,lb5
335,5328110,7453,2H,5-3-1,3978632,2253,2776,207480,lcb3
335,5328110,7453,2H,5-3-1,3978632,2253,2776,244135,cb
335,5328110,7453,2H,5-3-1,3978632,2253,2776,476345,gk
335,5328110,7461,1H,4-3-3,3977587,0,2711,347364,dmf
335,5328110,7461,1H,4-3-3,3977587,0,2711,56378,gk
335,5328110,7461,1H,4-3-3,3977587,0,2711,562633,lwf
335,5328110,7461,1H,4-3-3,3977587,0,2711,51673,lcmf3
335,5328110,7461,1H,4-3-3,3977587,0,2711,288618,rcb
335,5328110,7461,1H,4-3-3,3977587,0,2711,433757,rcmf3
335,5328110,7461,1H,4-3-3,3977587,0,2711,56396,cf
335,5328110,7461,1H,4-3-3,3977587,0,2711,449482,rb
335,5328110,7461,1H,4-3-3,3977587,0,2711,516745,lb
335,5328110,7461,1H,4-3-3,3977587,0,2711,423422,lcb
335,5328110,7461,1H,4-3-3,3977587,0,2711,494548,rwf
335,5328110,7461,2H,4-3-3,3977598,0,1511,449482,rb
335,5328110,7461,2H,4-3-3,3977598,0,1511,516745,lb
335,5328110,7461,2H,4-3-3,3977598,0,1511,423422,lcb
335,5328110,7461,2H,4-3-3,3977598,0,1511,494548,rwf
335,5328110,7461,2H,4-3-3,3977598,0,1511,347364,dmf
335,5328110,7461,2H,4-3-3,3977598,0,1511,56378,gk
335,5328110,7461,2H,4-3-3,3977598,0,1511,562633,lwf
335,5328110,7461,2H,4-3-3,3977598,0,1511,450074,lcmf3
335,5328110,7461,2H,4-3-3,3977598,0,1511,288618,rcb
335,5328110,7461,2H,4-3-3,3977598,0,1511,433757,rcmf3
335,5328110,7461,2H,4-3-3,3977598,0,1511,56396,cf
335,5328110,7461,2H,4-3-3,3978005,1511,2239,450074,lcmf3
335,5328110,7461,2H,4-3-3,3978005,1511,2239,288618,rcb
335,5328110,7461,2H,4-3-3,3978005,1511,2239,56396,cf
335,5328110,7461,2H,4-3-3,3978005,1511,2239,516745,lb
335,5328110,7461,2H,4-3-3,3978005,1511,2239,56292,rcmf3
335,5328110,7461,2H,4-3-3,3978005,1511,2239,423422,lcb
335,5328110,7461,2H,4-3-3,3978005,1511,2239,494548,rwf
335,5328110,7461,2H,4-3-3,3978005,1511,2239,449721,rb
335,5328110,7461,2H,4-3-3,3978005,1511,2239,347364,dmf
335,5328110,7461,2H,4-3-3,3978005,1511,2239,56378,gk
335,5328110,7461,2H,4-3-3,3978005,1511,2239,562633,lwf
335,5328110,7461,2H,4-3-3,3978220,2239,2776,423422,lcb
335,5328110,7461,2H,4-3-3,3978220,2239,2776,450799,dmf
335,5328110,7461,2H,4-3-3,3978220,2239,2776,449721,rb
335,5328110,7461,2H,4-3-3,3978220,2239,2776,56378,gk
335,5328110,7461,2H,4-3-3,3978220,2239,2776,562633,lwf
335,5328110,7461,2H,4-3-3,3978220,2239,2776,450074,lcmf3
335,5328110,7461,2H,4-3-3,3978220,2239,2776,449374,rwf
335,5328110,7461,2H,4-3-3,3978220,2239,2776,288618,rcb
335,5328110,7461,2H,4-3-3,3978220,2239,2776,56396,cf
335,5328110,7461,2H,4-3-3,3978220,2239,2776,516745,lb
335,5328110,7461,2H,4-3-3,3978220,2239,2776,56292,rcmf3
335,5345427,7453,1H,4-3-3,4313377,0,4118,26652,rcmf3
335,5345427,7453,1H,4-3-3,4313377,0,4118,562633,lwf
335,5345427,7453,1H,4-3-3,4313377,0,4118,169212,rwf
335,5345427,7453,1H,4-3-3,4313377,0,4118,54485,cf
335,5345427,7453,1H,4-3-3,4313377,0,4118,258614,rb
335,5345427,7453,1H,4-3-3,4313377,0,4118,513075,lb
335,5345427,7453,1H,4-3-3,4313377,0,4118,56223,gk
335,5345427,7453,1H,4-3-3,4313377,0,4118,412012,lcb
335,5345427,7453,1H,4-3-3,4313377,0,4118,334043,lcmf3
335,5345427,7453,1H,4-3-3,4313377,0,4118,69374,dmf
335,5345427,7453,1H,4-3-3,4313377,0,4118,244135,rcb
335,5345427,7453,2H,4-3-3,4313883,1408,2038,514807,cf
335,5345427,7453,2H,4-3-3,4313883,1408,2038,334043,lcmf3
335,5345427,7453,2H,4-3-3,4313883,1408,2038,69374,dmf
335,5345427,7453,2H,4-3-3,4313883,1408,2038,244135,rcb
335,5345427,7453,2H,4-3-3,4313883,1408,2038,26652,rcmf3
335,5345427,7453,2H,4-3-3,4313883,1408,2038,562633,lwf
335,5345427,7453,2H,4-3-3,4313883,1408,2038,169212,rwf
335,5345427,7453,2H,4-3-3,4313883,1408,2038,258614,rb
335,5345427,7453,2H,4-3-3,4313883,1408,2038,513075,lb
335,5345427,7453,2H,4-3-3,4313883,1408,2038,56223,gk
335,5345427,7453,2H,4-3-3,4313883,1408,2038,412012,lcb
335,5345427,7453,2H,5-3-2,4313963,2038,2658,169212,cf
335,5345427,7453,2H,5-3-2,4313963,2038,2658,244135,cb
335,5345427,7453,2H,5-3-2,4313963,2038,2658,519629,rcb3
335,5345427,7453,2H,5-3-2,4313963,2038,2658,449089,rcmf3
335,5345427,7453,2H,5-3-2,4313963,2038,2658,258614,rb5
335,5345427,7453,2H,5-3-2,4313963,2038,2658,513075,lb5
335,5345427,7453,2H,5-3-2,4313963,2038,2658,56223,gk
335,5345427,7453,2H,5-3-2,4313963,2038,2658,412012,lcb3
335,5345427,7453,2H,5-3-2,4313963,2038,2658,514807,ss
335,5345427,7453,2H,5-3-2,4313963,2038,2658,334043,lcmf3
335,5345427,7453,2H,5-3-2,4313963,2038,2658,69374,dmf
335,5345427,7453,2H,5-3-2,4314002,2658,2910,636921,cf
335,5345427,7453,2H,5-3-2,4314002,2658,2910,519629,rcb3
335,5345427,7453,2H,5-3-2,4314002,2658,2910,449089,rcmf3
335,5345427,7453,2H,5-3-2,4314002,2658,2910,258614,rb5
335,5345427,7453,2H,5-3-2,4314002,2658,2910,513075,lb5
335,5345427,7453,2H,5-3-2,4314002,2658,2910,56223,gk
335,5345427,7453,2H,5-3-2,4314002,2658,2910,412012,lcb3
335,5345427,7453,2H,5-3-2,4314002,2658,2910,514807,ss
335,5345427,7453,2H,5-3-2,4314002,2658,2910,334043,lcmf3
335,5345427,7453,2H,5-3-2,4314002,2658,2910,69374,dmf
335,5345427,7453,2H,5-3-2,4314002,2658,2910,244135,cb
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,331454,lwb
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,516513,rwb
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,57970,amf
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,336214,rcb3
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,234373,rcmf
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,443690,amf
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,57114,cf
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,618112,lcb3
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,82361,gk
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,370269,cb
335,5345427,7465,1H,3-4-2-1,4313344,0,3644,524504,lcmf
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,419220,rcmf
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,82361,gk
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,370269,cb
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,331454,lwb
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,336214,rcb3
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,443690,amf
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,57114,cf
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,618112,lcb3
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,524504,lcmf
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,135094,rwb
335,5345427,7465,2H,3-4-2-1,4313960,2140,2611,57970,amf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,56468,lcmf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,492376,amf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,336214,rcb3
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,443690,amf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,57114,cf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,618112,lcb3
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,135094,rwb
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,419220,rcmf
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,82361,gk
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,370269,cb
335,5345427,7465,2H,3-4-2-1,4313986,2611,2910,331454,lwb
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,419220,rcmf
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,82361,gk
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,370269,cb
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,524504,lcmf
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,331454,lwb
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,516513,rwb
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,57970,amf
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,336214,rcb3
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,443690,amf
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,57114,cf
335,5345427,7465,2H,3-4-2-1,4313823,934,2140,618112,lcb3
335,5466028,7453,1H,3-4-3,5822331,0,4095,54485,cf
335,5466028,7453,1H,3-4-3,5822331,0,4095,334043,rcmf
335,5466028,7453,1H,3-4-3,5822331,0,4095,372289,cb
335,5466028,7453,1H,3-4-3,5822331,0,4095,268785,rcb3
335,5466028,7453,1H,3-4-3,5822331,0,4095,658561,rwf
335,5466028,7453,1H,3-4-3,5822331,0,4095,26652,lcmf
335,5466028,7453,1H,3-4-3,5822331,0,4095,281248,lcb3
335,5466028,7453,1H,3-4-3,5822331,0,4095,510447,lwb
335,5466028,7453,1H,3-4-3,5822331,0,4095,269698,gk
335,5466028,7453,1H,3-4-3,5822331,0,4095,562633,lwf
335,5466028,7453,1H,3-4-3,5822331,0,4095,628964,rwb
335,5466028,7453,2H,3-4-3,5822628,1314,1821,281248,lcb3
335,5466028,7453,2H,3-4-3,5822628,1314,1821,510447,lwb
335,5466028,7453,2H,3-4-3,5822628,1314,1821,269698,gk
335,5466028,7453,2H,3-4-3,5822628,1314,1821,609365,rwf
335,5466028,7453,2H,3-4-3,5822628,1314,1821,562633,lwf
335,5466028,7453,2H,3-4-3,5822628,1314,1821,628964,rwb
335,5466028,7453,2H,3-4-3,5822628,1314,1821,334043,rcmf
335,5466028,7453,2H,3-4-3,5822628,1314,1821,372289,cb
335,5466028,7453,2H,3-4-3,5822628,1314,1821,514807,cf
335,5466028,7453,2H,3-4-3,5822628,1314,1821,268785,rcb3
335,5466028,7453,2H,3-4-3,5822628,1314,1821,26652,lcmf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,609365,rwf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,562633,lwf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,372289,cb
335,5466028,7453,2H,3-4-3,5822679,1821,2394,514807,cf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,268785,rcb3
335,5466028,7453,2H,3-4-3,5822679,1821,2394,26652,rcmf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,628964,rwb
335,5466028,7453,2H,3-4-3,5822679,1821,2394,69374,lcmf
335,5466028,7453,2H,3-4-3,5822679,1821,2394,281248,lcb3
335,5466028,7453,2H,3-4-3,5822679,1821,2394,510447,lwb
335,5466028,7453,2H,3-4-3,5822679,1821,2394,269698,gk
335,5466028,7453,2H,3-4-3,5822701,2394,2953,764625,rwb
335,5466028,7453,2H,3-4-3,5822701,2394,2953,624751,rcmf
335,5466028,7453,2H,3-4-3,5822701,2394,2953,69374,lcmf
335,5466028,7453,2H,3-4-3,5822701,2394,2953,281248,lcb3
335,5466028,7453,2H,3-4-3,5822701,2394,2953,510447,lwb
335,5466028,7453,2H,3-4-3,5822701,2394,2953,269698,gk
335,5466028,7453,2H,3-4-3,5822701,2394,2953,609365,rwf
335,5466028,7453,2H,3-4-3,5822701,2394,2953,562633,lwf
335,5466028,7453,2H,3-4-3,5822701,2394,2953,372289,cb
335,5466028,7453,2H,3-4-3,5822701,2394,2953,514807,cf
335,5466028,7453,2H,3-4-3,5822701,2394,2953,268785,rcb3
335,5466028,7460,1H,3-4-3,5822286,0,2781,50805,lcb3
335,5466028,7460,1H,3-4-3,5822286,0,2781,257044,rwb
335,5466028,7460,1H,3-4-3,5822286,0,2781,14702,lcmf
335,5466028,7460,1H,3-4-3,5822286,0,2781,284615,lwb
335,5466028,7460,1H,3-4-3,5822286,0,2781,603153,rcmf
335,5466028,7460,1H,3-4-3,5822286,0,2781,569151,cf
335,5466028,7460,1H,3-4-3,5822286,0,2781,678648,rcb3
335,5466028,7460,1H,3-4-3,5822286,0,2781,281452,gk
335,5466028,7460,1H,3-4-3,5822286,0,2781,620743,rwf
335,5466028,7460,1H,3-4-3,5822286,0,2781,56297,cb
335,5466028,7460,1H,3-4-3,5822286,0,2781,56138,lwf
335,5466028,7460,2H,3-4-3,5822433,0,1591,281452,gk
335,5466028,7460,2H,3-4-3,5822433,0,1591,620743,rwf
335,5466028,7460,2H,3-4-3,5822433,0,1591,56297,cb
335,5466028,7460,2H,3-4-3,5822433,0,1591,56138,cf
335,5466028,7460,2H,3-4-3,5822433,0,1591,50805,lcb3
335,5466028,7460,2H,3-4-3,5822433,0,1591,257044,rwb
335,5466028,7460,2H,3-4-3,5822433,0,1591,624744,lwf
335,5466028,7460,2H,3-4-3,5822433,0,1591,14702,lcmf
335,5466028,7460,2H,3-4-3,5822433,0,1591,284615,lwb
335,5466028,7460,2H,3-4-3,5822433,0,1591,603153,rcmf
335,5466028,7460,2H,3-4-3,5822433,0,1591,678648,rcb3
335,5466028,7460,2H,3-4-3,5822495,1591,1831,624744,lwf
335,5466028,7460,2H,3-4-3,5822495,1591,1831,603153,rcmf
335,5466028,7460,2H,3-4-3,5822495,1591,1831,678648,rcb3
335,5466028,7460,2H,3-4-3,5822495,1591,1831,272406,lcmf
335,5466028,7460,2H,3-4-3,5822495,1591,1831,281452,gk
