COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,AERIALDUELOPPONENT_WYID,AERIALDUELFIRSTTOUCH,AERIALDUELHEIGHT,RELATEDDUELID
335,5227287,1107806577,duel,412012,true,,1107802466
335,5227287,1107802471,duel,449089,true,187,1107802468
335,5227287,1107802468,duel,57693,false,188,1107802471
335,5227287,1107802475,duel,676912,false,182,1107802470
335,5227287,1107802470,duel,449617,true,189,1107802475
335,5227287,1107802476,duel,412012,false,187,1107802472
335,5227287,1107802472,duel,57693,false,186,1107802476
335,5227287,1107802473,duel,0,true,189,1107806594
335,5227287,1107806594,duel,676912,false,,1107802473
335,5227287,1107802474,duel,56456,true,181,1107802480
335,5227287,1107802480,duel,510447,false,190,1107802474
335,5227287,1107802485,duel,0,false,184,1107806596
335,5227287,1107806596,duel,50868,true,,1107802485
335,5227287,1107802490,duel,334043,true,185,1107802478
335,5227287,1107802478,duel,372130,false,186,1107802490
335,5227287,1107802479,duel,449175,true,189,1107802491
335,5227287,1107802491,duel,676912,false,186,1107802479
335,5227287,1107802492,duel,203245,true,188,1107802481
335,5227287,1107802481,duel,239006,false,189,1107802492
335,5227287,1107802493,duel,0,true,186,1107806609
335,5227287,1107806609,duel,449175,false,,1107802493
335,5227287,1107802482,duel,57693,true,186,1107802494
335,5227287,1107802494,duel,334043,false,187,1107802482
335,5227287,1107802495,duel,676912,false,186,1107802483
335,5227287,1107802483,duel,120911,true,189,1107802495
335,5227287,1107802496,duel,544937,true,190,1107802484
335,5227287,1107802484,duel,56456,false,175,1107802496
335,5227287,1107802486,duel,50868,false,184,1107802497
335,5227287,1107802497,duel,399566,false,184,1107802486
335,5227287,1107802487,duel,492788,true,190,1107802498
335,5227287,1107802498,duel,244135,false,179,1107802487
335,5227287,1107802488,duel,239006,false,186,1107802499
335,5227287,1107802499,duel,412012,true,188,1107802488
335,5227287,1107802489,duel,56456,true,189,1107802500
335,5227287,1107802500,duel,676912,false,190,1107802489
335,5452144,1610488565,duel,56273,true,182,1610488596
335,5452144,1610488596,duel,356393,false,188,1610488565
335,5452144,1610488648,duel,56273,false,186,1610488778
335,5452144,1610488778,duel,372289,true,188,1610488648
335,5452144,1610488678,duel,56273,true,186,1610488815
335,5452144,1610488815,duel,372289,false,188,1610488678
335,5452144,1610488679,duel,559154,false,189,1610488818
335,5452144,1610488818,duel,562633,true,184,1610488679
335,5452144,1610489005,duel,372289,false,188,1610488739
335,5452144,1610488739,duel,56273,false,186,1610489005
335,5452144,1610488756,duel,443851,false,181,1610489027
335,5452144,1610489027,duel,628964,false,170,1610488756
335,5452144,1610488809,duel,347591,false,181,1610489128
335,5452144,1610489128,duel,628964,true,185,1610488809
335,5452144,1610488878,duel,559154,true,189,1610489148
335,5452144,1610489148,duel,562633,false,184,1610488878
335,5452144,1610488882,duel,289668,false,188,1610489153
335,5452144,1610489153,duel,54485,true,198,1610488882
335,5452144,1610489156,duel,449763,true,188,1610490288
335,5452144,1610490288,duel,56273,false,190,1610489156
335,5452144,1610489280,duel,562633,false,189,1610489020
335,5452144,1610489020,duel,451410,false,189,1610489280
335,5452144,1610489277,duel,372289,true,188,1610489021
335,5452144,1610489021,duel,56273,false,186,1610489277
335,5452144,1610489050,duel,289668,false,178,1610489294
335,5452144,1610489294,duel,496678,true,198,1610489050
335,5452144,1610489086,duel,520617,false,181,1610489363
335,5452144,1610489363,duel,628964,true,196,1610489086
335,5452144,1610489113,duel,347591,true,173,1610489386
335,5452144,1610489386,duel,56079,false,185,1610489113
335,5452144,1610489494,duel,54485,false,185,1610489352
335,5452144,1610489352,duel,347591,false,188,1610489494
335,5452144,1610489356,duel,347591,true,178,1610489502
335,5452144,1610489502,duel,496678,false,185,1610489356
335,5452144,1610489371,duel,451410,true,190,1610489518
335,5452144,1610489518,duel,449763,false,189,1610489371
335,5452144,1610489380,duel,559154,true,178,1610489528
335,5452144,1610489528,duel,26652,false,184,1610489380
335,5452144,1610489390,duel,520617,false,182,1610489535
335,5452144,1610489535,duel,356393,false,196,1610489390
335,5452144,1610489444,duel,559154,true,189,1610489579
335,5452144,1610489579,duel,562633,false,184,1610489444
335,5452144,1610489543,duel,289668,false,173,1610489780
335,5452144,1610489780,duel,169212,true,198,1610489543
335,5452144,1610489596,duel,56273,true,186,1610489862
335,5452144,1610489862,duel,372289,false,188,1610489596
335,5452144,1610489640,duel,347591,false,173,1610489931
335,5452144,1610489931,duel,169212,false,185,1610489640
335,5452144,1610489661,duel,400354,true,186,1610489970
335,5452144,1610489970,duel,372289,false,180,1610489661
335,5452144,1610489911,duel,559154,true,185,1610490251
335,5452144,1610490251,duel,513075,false,184,1610489911
335,5452144,1610489933,duel,495421,true,186,1610490273
335,5452144,1610490273,duel,372289,false,180,1610489933
335,5452144,1610489947,duel,520617,true,187,1610490290
335,5452144,1610490290,duel,476345,false,196,1610489947
335,5452144,1610489956,duel,516196,false,189,1610490315
335,5452144,1610490315,duel,562633,true,182,1610489956
335,5452144,1610489973,duel,516196,false,173,1610490330
335,5452144,1610490330,duel,56079,true,182,1610489973
335,5452144,1610490028,duel,516196,false,188,1610490389
335,5452144,1610490389,duel,54485,false,182,1610490028
335,5452144,1610490077,duel,495421,true,185,1610490407
335,5452144,1610490407,duel,513075,false,180,1610490077
335,5452144,1610490088,duel,56273,true,186,1610490418
335,5452144,1610490418,duel,372289,false,188,1610490088
335,5452144,1610490101,duel,56273,false,182,1610490436
335,5452144,1610490436,duel,356393,false,188,1610490101
335,5452144,1610490180,duel,520617,true,186,1610490479
335,5452144,1610490479,duel,372289,false,196,1610490180
335,5452144,1610490222,duel,390970,true,186,1610490498
335,5452144,1610490498,duel,412012,false,187,1610490222
335,5452144,1610490248,duel,56273,false,186,1610490510
335,5452144,1610490510,duel,372289,true,188,1610490248
335,5575645,2184831371,duel,51144,false,178,2184831339
335,5575645,2184831339,duel,26652,true,183,2184831371
335,5575645,2184831420,duel,51144,true,190,2184831361
335,5575645,2184831361,duel,281248,false,183,2184831420
335,5575645,2184831418,duel,0,true,190,2184833382
335,5575645,2184833382,duel,281248,false,,2184831418
335,5575645,2184831401,duel,240050,false,189,2184831472
335,5575645,2184831472,duel,288081,true,189,2184831401
335,5575645,2184831486,duel,593207,false,184,2184831436
335,5575645,2184831436,duel,268785,true,177,2184831486
335,5575645,2184831518,duel,334043,false,183,2184831596
335,5575645,2184831596,duel,51144,true,186,2184831518
335,5575645,2184831520,duel,334043,true,183,2184831597
335,5575645,2184831597,duel,51144,false,186,2184831520
335,5575645,2184831836,duel,56441,false,190,2184831666
335,5575645,2184831666,duel,281248,true,188,2184831836
335,5575645,2184831733,duel,0,false,178,2184833390
335,5575645,2184833390,duel,54896,true,,2184831733
335,5575645,2184831896,duel,372289,false,183,2184832009
335,5575645,2184832009,duel,51144,true,186,2184831896
335,5575645,2184832027,duel,56441,true,189,2184833176
335,5575645,2184833176,duel,562633,false,188,2184832027
335,5575645,2184831908,duel,372289,false,183,2184832044
335,5575645,2184832044,duel,51144,true,186,2184831908
335,5575645,2184832086,duel,56441,false,190,2184831943
335,5575645,2184831943,duel,281248,false,188,2184832086
335,5575645,2184832099,duel,372289,false,188,2184832174
335,5575645,2184832174,duel,56441,true,186,2184832099
335,5575645,2184832188,duel,335381,true,189,2184832113
335,5575645,2184832113,duel,562633,false,182,2184832188
335,5575645,2184832218,duel,26652,true,188,2184832326
335,5575645,2184832326,duel,56441,false,178,2184832218
335,5575645,2184832327,duel,0,true,190,2184833399
335,5575645,2184833399,duel,281248,false,,2184832327
335,5575645,2184832366,duel,240050,true,183,2184832463
335,5575645,2184832463,duel,51144,false,189,2184832366
335,5575645,2184832478,duel,0,true,184,2184833404
335,5575645,2184833404,duel,269698,false,,2184832478
335,5575645,2184832481,duel,0,true,190,2184833405
335,5575645,2184833405,duel,281248,false,,2184832481
335,5575645,2184832409,duel,54485,true,188,2184832538
335,5575645,2184832538,duel,56441,false,188,2184832409
335,5575645,2184832411,duel,269698,false,183,2184832540
335,5575645,2184832540,duel,51144,true,184,2184832411
335,5575645,2184832527,duel,240050,true,177,2184832718
335,5575645,2184832718,duel,593207,false,189,2184832527
335,5575645,2184832769,duel,593207,true,189,2184832641
335,5575645,2184832641,duel,240050,false,177,2184832769
335,5575645,2184832949,duel,514807,false,189,2184832803
335,5575645,2184832803,duel,288081,false,175,2184832949
335,5575645,2184832958,duel,268785,false,177,2184832809
335,5575645,2184832809,duel,593207,true,184,2184832958
335,5575645,2184832968,duel,372289,true,193,2184832820
335,5575645,2184832820,duel,135150,false,186,2184832968
335,5575645,2184832971,duel,609365,false,177,2184832824
335,5575645,2184832824,duel,56145,false,176,2184832971
335,5575645,2184833003,duel,0,false,178,2184833422
335,5575645,2184833422,duel,54896,true,,2184833003
335,5575645,2184833004,duel,281248,false,189,2184832865
335,5575645,2184832865,duel,288081,true,190,2184833004
335,5575645,2184832872,duel,135150,false,189,2184833017
335,5575645,2184833017,duel,240050,true,193,2184832872
335,5575645,2184832880,duel,579397,false,184,2184833025
335,5575645,2184833025,duel,268785,true,178,2184832880
335,5575645,2184833030,duel,372289,false,193,2184832884
335,5575645,2184832884,duel,135150,true,186,2184833030
335,5575645,2184832926,duel,135150,false,178,2184833138
335,5575645,2184833138,duel,26652,true,193,2184832926
335,5575645,2184833140,duel,609365,true,182,2184832931
335,5575645,2184832931,duel,335381,false,176,2184833140
335,5575645,2184833148,duel,609365,true,193,2184832944
335,5575645,2184832944,duel,135150,false,176,2184833148
335,5345385,1332129556,duel,412012,true,196,1332129586
335,5345385,1332129557,duel,412012,true,189,1332129588
335,5345385,1332129586,duel,520617,false,186,1332129556
335,5345385,1332129588,duel,451410,false,186,1332129557
335,5345385,1332129594,duel,363625,false,182,1332129640
335,5345385,1332129640,duel,516196,true,178,1332129594
335,5345385,1332129643,duel,412012,false,182,1332129664
335,5345385,1332129664,duel,516196,true,186,1332129643
335,5345385,1332129665,duel,363625,true,182,1332129684
335,5345385,1332129684,duel,516196,false,178,1332129665
335,5345385,1332129686,duel,412012,false,198,1332129698
335,5345385,1332129698,duel,289668,true,186,1332129686
335,5345385,1332129688,duel,69374,true,198,1332129700
335,5345385,1332129700,duel,289668,false,180,1332129688
335,5345385,1332129704,duel,514807,true,196,1332129721
335,5345385,1332129721,duel,520617,false,175,1332129704
335,5345385,1332129744,duel,451410,false,185,1332129755
335,5345385,1332129755,duel,513075,true,189,1332129744
335,5345385,1332129745,duel,400354,false,185,1332129756
335,5345385,1332129756,duel,513075,true,180,1332129745
335,5345385,1332129853,duel,412012,true,182,1332129795
335,5345385,1332129795,duel,516196,false,186,1332129853
335,5345385,1332129845,duel,476349,true,175,1332129918
335,5345385,1332129918,duel,514807,false,188,1332129845
335,5345385,1332129927,duel,363625,false,182,1332129848
335,5345385,1332129848,duel,516196,true,178,1332129927
335,5345385,1332129969,duel,56273,false,180,1332130075
335,5345385,1332130075,duel,69374,true,188,1332129969
335,5345385,1332130001,duel,476349,false,175,1332130099
335,5345385,1332130099,duel,514807,true,188,1332130001
335,5345385,1332130135,duel,363625,true,182,1332130063
335,5345385,1332130063,duel,516196,false,178,1332130135
335,5345385,1332130204,duel,207480,true,196,1332130103
335,5345385,1332130103,duel,520617,false,190,1332130204
335,5345385,1332130116,duel,0,false,181,1332131538
335,5345385,1332131538,duel,628964,true,,1332130116
335,5345385,1332130277,duel,363625,false,182,1332130158
335,5345385,1332130158,duel,516196,true,178,1332130277
335,5345385,1332130317,duel,449089,false,189,1332130164
335,5345385,1332130164,duel,451410,true,188,1332130317
335,5345385,1332130347,duel,207480,false,187,1332130176
335,5345385,1332130176,duel,390970,true,190,1332130347
335,5345385,1332130195,duel,289668,false,175,1332130391
335,5345385,1332130391,duel,514807,true,198,1332130195
335,5345385,1332130357,duel,56273,true,186,1332130484
335,5345385,1332130484,duel,412012,false,188,1332130357
335,5345385,1332130392,duel,56273,true,186,1332130527
335,5345385,1332130527,duel,412012,false,188,1332130392
335,5345385,1332130647,duel,69374,false,180,1332130523
335,5345385,1332130523,duel,400354,true,180,1332130647
335,5345385,1332130581,duel,56092,false,188,1332130701
335,5345385,1332130701,duel,449089,true,188,1332130581
335,5345385,1332130594,duel,0,false,175,1332131553
335,5345385,1332131553,duel,514807,true,,1332130594
335,5345385,1332130592,duel,0,false,186,1332131554
335,5345385,1332131554,duel,412012,true,,1332130592
335,5345385,1332130598,duel,56092,false,175,1332130718
335,5345385,1332130718,duel,514807,true,188,1332130598
335,5345385,1332130766,duel,449089,true,198,1332130628
335,5345385,1332130628,duel,289668,false,188,1332130766
335,5345385,1332130704,duel,516196,false,178,1332130827
335,5345385,1332130827,duel,363625,true,182,1332130704
335,5345385,1332130894,duel,476345,false,187,1332130753
335,5345385,1332130753,duel,390970,true,187,1332130894
335,5345385,1332130989,duel,636921,false,189,1332130778
335,5345385,1332130778,duel,451410,true,186,1332130989
335,5345385,1332131008,duel,514807,true,196,1332130808
335,5345385,1332130808,duel,520617,false,175,1332131008
335,5345385,1332130824,duel,400354,true,173,1332131054
335,5345385,1332131054,duel,169212,false,180,1332130824
335,5345385,1332131120,duel,363625,true,182,1332130862
335,5345385,1332130862,duel,516196,false,178,1332131120
335,5345385,1332131169,duel,0,true,182,1332131565
335,5345385,1332131565,duel,516196,false,,1332131169
335,5345385,1332131284,duel,449089,false,188,1332131056
335,5345385,1332131056,duel,56273,true,188,1332131284
335,5345385,1332131310,duel,476345,false,198,1332131071
335,5345385,1332131071,duel,579415,true,187,1332131310
335,5345385,1332131107,duel,289668,true,173,1332131344
335,5345385,1332131344,duel,169212,false,198,1332131107
335,5345385,1332131141,duel,56273,true,185,1332131390
335,5345385,1332131390,duel,513075,false,188,1332131141
335,5345385,1332131143,duel,0,true,180,1332131571
335,5345385,1332131571,duel,69374,false,,1332131143
335,5345385,1332131168,duel,390970,true,181,1332131406
335,5345385,1332131406,duel,628964,false,187,1332131168
335,5345385,1332131407,duel,69374,true,189,1332131171
335,5345385,1332131171,duel,451410,false,180,1332131407
335,5345385,1332131415,duel,519629,false,198,1332131186
335,5345385,1332131186,duel,579415,false,195,1332131415
335,5345385,1332131432,duel,412012,false,198,1332131235
335,5345385,1332131235,duel,579415,true,186,1332131432
335,5345385,1332131237,duel,579415,false,195,1332131434
335,5345385,1332131434,duel,519629,true,198,1332131237
335,5345385,1332131246,duel,579415,true,186,1332131440
335,5345385,1332131440,duel,412012,false,198,1332131246
335,5345385,1332131443,duel,513075,true,182,1332131251
335,5345385,1332131251,duel,335707,false,185,1332131443
335,5227240,1012255821,duel,449089,true,180,1012256962
335,5227240,1012256962,duel,363988,false,188,1012255821
335,5227240,1012256058,duel,257943,false,178,1012257069
335,5227240,1012257069,duel,296672,true,188,1012256058
335,5227240,1012256119,duel,257943,true,185,1012257123
335,5227240,1012257123,duel,56048,false,188,1012256119
335,5227240,1012256126,duel,56079,false,178,1012257133
335,5227240,1012257133,duel,252418,true,173,1012256126
335,5227240,1012256320,duel,544937,true,178,1012257269
335,5227240,1012257269,duel,296672,false,175,1012256320
335,5227240,1012256334,duel,412012,false,192,1012257293
335,5227240,1012257293,duel,56394,true,186,1012256334
335,5227240,1012256341,duel,334043,true,184,1012257298
335,5227240,1012257298,duel,621859,false,186,1012256341
335,5227240,1012256346,duel,56079,false,192,1012257305
335,5227240,1012257305,duel,56394,true,173,1012256346
335,5227240,1012256348,duel,334043,false,192,1012257307
335,5227240,1012257307,duel,56394,true,186,1012256348
335,5227240,1012256352,duel,449089,true,184,1012257315
335,5227240,1012257315,duel,621859,false,188,1012256352
335,5227240,1012256358,duel,244135,false,178,1012257328
335,5227240,1012257328,duel,249547,true,190,1012256358
335,5227240,1012256572,duel,244135,false,179,1012257501
335,5227240,1012257501,duel,475116,true,190,1012256572
335,5227240,1012256579,duel,544937,true,185,1012257509
335,5227240,1012257509,duel,56048,false,175,1012256579
335,5227240,1012256580,duel,449089,false,179,1012257511
335,5227240,1012257511,duel,475116,true,188,1012256580
335,5227240,1012256602,duel,257943,false,192,1012257549
335,5227240,1012257549,duel,56394,true,188,1012256602
335,5227240,1012256616,duel,412012,true,185,1012257565
335,5227240,1012257565,duel,56048,false,186,1012256616
335,5227240,1012256618,duel,544937,true,185,1012257570
335,5227240,1012257570,duel,56048,false,175,1012256618
335,5227240,1012256771,duel,399566,false,179,1012257694
335,5227240,1012257694,duel,475116,true,184,1012256771
335,5227240,1012256772,duel,257943,true,178,1012257695
335,5227240,1012257695,duel,296672,false,188,1012256772
335,5227240,1012256780,duel,449089,true,185,1012257703
335,5227240,1012257703,duel,56048,false,188,1012256780
335,5227240,1012256944,duel,257943,false,179,1012257865
335,5227240,1012257865,duel,475116,true,188,1012256944
335,5227240,1012256969,duel,257943,true,180,1012257863
335,5227240,1012257863,duel,363988,false,188,1012256969
335,5227240,1012256981,duel,257943,true,185,1012257866
335,5227240,1012257866,duel,56048,false,188,1012256981
335,5227240,1012257005,duel,544937,false,180,1012257892
335,5227240,1012257892,duel,363988,true,175,1012257005
335,5227240,1012255938,duel,249547,true,190,1012257158
335,5227240,1012257158,duel,244135,false,178,1012255938
335,5227240,1012256013,duel,621859,true,188,1012257206
335,5227240,1012257206,duel,449089,false,184,1012256013
335,5227240,1012256199,duel,56394,false,173,1012257329
335,5227240,1012257329,duel,169212,true,192,1012256199
335,5227240,1012256248,duel,56048,false,188,1012257365
335,5227240,1012257365,duel,257943,true,185,1012256248
335,5227240,1012256377,duel,296672,true,188,1012257535
335,5227240,1012257535,duel,257943,false,178,1012256377
335,5227240,1012256379,duel,621859,false,188,1012257536
335,5227240,1012257536,duel,449089,true,184,1012256379
335,5227240,1012256425,duel,446138,true,188,1012257627
335,5227240,1012257627,duel,449089,false,187,1012256425
335,5227240,1012256481,duel,446138,true,189,1012257754
335,5227240,1012257754,duel,203245,false,187,1012256481
335,5227240,1012256626,duel,296672,true,175,1012257867
335,5227240,1012257867,duel,544937,false,178,1012256626
335,5227240,1012257870,duel,0,false,192,1012259896
335,5227240,1012259896,duel,56394,true,,1012257870
335,5227240,1012256739,duel,452592,false,189,1012257936
335,5227240,1012257936,duel,203245,true,180,1012256739
335,5227240,1012256812,duel,452592,true,189,1012257964
335,5227240,1012257964,duel,203245,false,180,1012256812
335,5227240,1012256838,duel,363988,false,175,1012257978
335,5227240,1012257978,duel,544937,true,180,1012256838
335,5227240,1012256842,duel,363988,true,185,1012257979
335,5227240,1012257979,duel,513075,false,180,1012256842
335,5328129,1284327229,duel,252418,true,186,1284327462
335,5328129,1284327462,duel,412012,false,178,1284327229
335,5328129,1284327249,duel,252418,true,190,1284327480
335,5328129,1284327480,duel,244135,false,178,1284327249
335,5328129,1284327287,duel,505811,false,178,1284327552
335,5328129,1284327552,duel,363625,true,171,1284327287
335,5328129,1284327293,duel,56394,true,186,1284327567
335,5328129,1284327567,duel,412012,false,192,1284327293
335,5328129,1284327294,duel,56124,false,185,1284327575
335,5328129,1284327575,duel,513075,true,190,1284327294
335,5328129,1284327307,duel,56124,true,188,1284327604
335,5328129,1284327604,duel,449089,false,190,1284327307
335,5328129,1284327308,duel,56124,false,175,1284327605
335,5328129,1284327605,duel,514807,true,190,1284327308
335,5328129,1284327319,duel,56048,true,187,1284327619
335,5328129,1284327619,duel,476345,false,185,1284327319
335,5328129,1284327332,duel,56124,false,175,1284327655
335,5328129,1284327655,duel,514807,true,190,1284327332
335,5328129,1284327338,duel,56048,false,175,1284327662
335,5328129,1284327662,duel,514807,true,185,1284327338
335,5328129,1284327362,duel,56124,true,175,1284327710
335,5328129,1284327710,duel,514807,false,190,1284327362
335,5328129,1284327378,duel,252418,false,178,1284327747
335,5328129,1284327747,duel,363625,true,178,1284327378
335,5328129,1284327560,duel,56124,false,181,1284327910
335,5328129,1284327910,duel,510447,true,190,1284327560
335,5328129,1284327581,duel,56394,false,185,1284327919
335,5328129,1284327919,duel,513075,true,192,1284327581
335,5328129,1284327938,duel,0,true,192,1284329281
335,5328129,1284329281,duel,56394,false,,1284327938
335,5328129,1284327603,duel,56048,true,175,1284327939
335,5328129,1284327939,duel,514807,false,185,1284327603
335,5328129,1284327624,duel,56048,false,181,1284327950
335,5328129,1284327950,duel,510447,true,185,1284327624
335,5328129,1284327835,duel,505811,true,190,1284328100
335,5328129,1284328100,duel,244135,false,171,1284327835
335,5328129,1284328248,duel,449089,false,185,1284327928
335,5328129,1284327928,duel,56048,true,188,1284328248
335,5328129,1284328249,duel,449089,false,184,1284327930
335,5328129,1284327930,duel,621859,true,188,1284328249
335,5328129,1284328340,duel,169212,true,178,1284328085
335,5328129,1284328085,duel,252418,false,173,1284328340
335,5328129,1284328096,duel,56048,false,181,1284328355
335,5328129,1284328355,duel,510447,true,185,1284328096
335,5328129,1284328445,duel,510447,true,187,1284328214
335,5328129,1284328214,duel,381945,false,181,1284328445
335,5328129,1284328237,duel,621859,true,188,1284328451
335,5328129,1284328451,duel,449089,false,184,1284328237
335,5328129,1284328582,duel,356393,false,187,1284328364
335,5328129,1284328364,duel,381945,true,182,1284328582
335,5328129,1284328397,duel,381945,false,188,1284328610
335,5328129,1284328610,duel,449089,true,187,1284328397
335,5328129,1284328627,duel,0,true,178,1284329290
335,5328129,1284329290,duel,252418,false,,1284328627
335,5328129,1284328641,duel,510447,false,190,1284328426
335,5328129,1284328426,duel,56124,true,181,1284328641
335,5328129,1284328662,duel,449089,false,185,1284328517
335,5328129,1284328656,duel,0,false,187,1284329292
335,5328129,1284329292,duel,381945,true,,1284328656
335,5328129,1284328517,duel,56048,true,188,1284328662
335,5328129,1284328655,duel,449089,false,192,1284328520
335,5328129,1284328520,duel,56177,true,188,1284328655
335,5328129,1284328659,duel,513075,true,187,1284328530
335,5328129,1284328530,duel,381945,false,185,1284328659
335,5328129,1284328670,duel,0,false,181,1284329294
335,5328129,1284329294,duel,475110,true,,1284328670
335,5328129,1284328707,duel,0,true,190,1284329296
335,5328129,1284329296,duel,56124,false,,1284328707
335,5328129,1284328794,duel,449089,true,190,1284328708
335,5328129,1284328708,duel,56124,false,188,1284328794
335,5328129,1284328883,duel,0,true,192,1284329302
335,5328129,1284329302,duel,56177,false,,1284328883
335,5328129,1284328954,duel,334043,true,185,1284328916
335,5328129,1284328916,duel,56048,false,186,1284328954
335,5328129,1284329039,duel,449089,true,187,1284329036
335,5328129,1284329036,duel,381945,false,188,1284329039
335,5328129,1284329070,duel,334043,false,178,1284329107
335,5328129,1284329107,duel,252418,false,186,1284329070
335,5328129,1284329126,duel,244135,true,185,1284329193
335,5328129,1284329193,duel,56048,false,190,1284329126
335,5328129,1284329136,duel,412012,true,190,1284329200
335,5328129,1284329200,duel,512607,false,186,1284329136
335,5328129,1284329163,duel,244135,false,185,1284329217
335,5328129,1284329217,duel,56048,false,190,1284329163
335,5328129,1284329220,duel,363988,true,180,1284329168
335,5328129,1284329168,duel,69374,false,180,1284329220
335,5345401,1373763237,duel,0,true,189,1373765163
335,5345401,1373765163,duel,676912,false,,1373763237
335,5345401,1373763268,duel,56441,true,186,1373763211
335,5345401,1373763211,duel,412012,false,188,1373763268
335,5345401,1373763333,duel,51144,false,182,1373763238
335,5345401,1373763238,duel,356393,true,183,1373763333
335,5345401,1373763340,duel,247223,true,186,1373763240
335,5345401,1373763342,duel,247223,true,180,1373763242
335,5345401,1373763240,duel,412012,false,167,1373763340
335,5345401,1373763242,duel,69374,false,167,1373763342
335,5345401,1373763526,duel,262121,false,188,1373763329
335,5345401,1373763329,duel,449089,true,189,1373763526
335,5345401,1373763358,duel,412012,false,182,1373763564
335,5345401,1373763359,duel,69374,false,192,1373763566
335,5345401,1373763564,duel,335381,true,186,1373763358
335,5345401,1373763566,duel,118386,true,180,1373763359
335,5345401,1373763363,duel,510447,true,192,1373763586
335,5345401,1373763586,duel,118386,false,181,1373763363
335,5345401,1373763591,duel,247223,true,189,1373763371
335,5345401,1373763371,duel,676912,false,167,1373763591
335,5345401,1373763593,duel,247223,true,189,1373763374
335,5345401,1373763374,duel,676912,false,167,1373763593
335,5345401,1373763376,duel,676912,false,180,1373763595
335,5345401,1373763595,duel,599991,true,189,1373763376
335,5345401,1373763799,duel,56441,true,186,1373763541
335,5345401,1373763541,duel,412012,false,188,1373763799
335,5345401,1373763555,duel,676912,false,182,1373763828
335,5345401,1373763828,duel,335381,true,189,1373763555
335,5345401,1373763840,duel,335381,true,188,1373763570
335,5345401,1373763570,duel,449089,false,182,1373763840
335,5345401,1373763886,duel,118386,false,181,1373763596
335,5345401,1373763596,duel,510447,true,192,1373763886
335,5345401,1373764024,duel,56145,false,185,1373763734
335,5345401,1373763734,duel,513075,true,177,1373764024
335,5345401,1373764132,duel,56441,false,186,1373763805
335,5345401,1373763805,duel,412012,true,188,1373764132
335,5345401,1373764166,duel,335381,true,189,1373763813
335,5345401,1373763813,duel,676912,false,182,1373764166
335,5345401,1373764267,duel,0,false,188,1373765175
335,5345401,1373765175,duel,449089,true,,1373764267
335,5345401,1373764271,duel,56441,false,185,1373763884
335,5345401,1373763884,duel,513075,true,188,1373764271
335,5345401,1373764343,duel,335381,false,178,1373763921
335,5345401,1373763921,duel,363625,true,182,1373764343
335,5345401,1373764367,duel,498845,true,189,1373763961
335,5345401,1373763961,duel,676912,false,180,1373764367
335,5345401,1373763983,duel,356393,false,182,1373764378
335,5345401,1373763984,duel,412012,false,188,1373764377
335,5345401,1373764378,duel,335381,true,182,1373763983
335,5345401,1373764377,duel,56441,true,186,1373763984
335,5345401,1373764383,duel,707333,true,182,1373763988
335,5345401,1373763988,duel,356393,false,181,1373764383
335,5345401,1373764477,duel,262121,false,182,1373764045
335,5345401,1373764045,duel,356393,true,189,1373764477
335,5345401,1373764473,duel,56441,false,188,1373764047
335,5345401,1373764047,duel,449089,false,188,1373764473
335,5345401,1373764479,duel,0,true,186,1373765177
335,5345401,1373765177,duel,412012,false,,1373764479
335,5345401,1373764617,duel,247223,true,189,1373764165
335,5345401,1373764165,duel,676912,false,167,1373764617
335,5345401,1373764167,duel,356393,true,180,1373764619
335,5345401,1373764619,duel,599991,false,182,1373764167
335,5345401,1373764671,duel,118386,false,181,1373764186
335,5345401,1373764186,duel,510447,true,192,1373764671
335,5345401,1373764254,duel,0,false,188,1373765185
335,5345401,1373765185,duel,56441,true,,1373764254
335,5345401,1373764770,duel,262121,false,175,1373764274
335,5345401,1373764274,duel,514807,true,189,1373764770
335,5345401,1373764776,duel,118386,false,180,1373764285
335,5345401,1373764285,duel,495421,true,192,1373764776
335,5345401,1373764413,duel,676912,true,183,1373764860
335,5345401,1373764860,duel,51144,false,189,1373764413
335,5345401,1373764425,duel,676912,true,183,1373764863
335,5345401,1373764863,duel,51144,false,189,1373764425
335,5345401,1373764525,duel,676912,false,183,1373764921
335,5345401,1373764921,duel,51144,true,189,1373764525
335,5345401,1373764567,duel,676912,false,184,1373764943
335,5345401,1373764943,duel,586625,true,189,1373764567
335,5345401,1373764583,duel,207480,false,188,1373764954
335,5345401,1373764954,duel,56441,true,190,1373764583
335,5345401,1373764605,duel,495421,true,188,1373764972
335,5345401,1373764972,duel,56441,false,180,1373764605
335,5345401,1373764632,duel,514807,true,192,1373764982
335,5345401,1373764982,duel,118386,false,175,1373764632
335,5345401,1373764664,duel,676912,true,183,1373764987
335,5345401,1373764987,duel,51144,false,189,1373764664
335,5345401,1373765033,duel,586625,true,186,1373764715
335,5345401,1373764715,duel,412012,false,184,1373765033
335,5345492,1557393594,duel,449763,false,184,1557393669
335,5345492,1557393669,duel,338870,true,190,1557393594
335,5345492,1557393604,duel,562633,true,178,1557393703
335,5345492,1557393703,duel,252418,false,189,1557393604
335,5345492,1557393665,duel,26652,false,184,1557393792
335,5345492,1557393792,duel,338870,true,178,1557393665
335,5345492,1557393672,duel,54485,true,185,1557393816
